PAC,long,lat
741916,-45.45096762545552,-22.41484229873305
715813,-45.466739043372115,-22.41542085778633
722771,-45.46293962266543,-22.427040335143317
737331,-45.45472220326701,-22.419086746256312
725942,-45.461558691180585,-22.429646045228765
741874,-45.451162503146975,-22.41501339924895
940688,-45.46331845398345,-22.4182131403241
741881,-45.4511266435797,-22.415943991621873
722442,-45.4627927606773,-22.432569490289723
3000368,-45.463325383259814,-22.417372968487655
726068,-45.4596999408995,-22.42881119468086
737366,-45.454543602405295,-22.41794897706359
725459,-45.46148456186302,-22.424858297472383
956865,-45.448835598184246,-22.41052099065115
140381609,-45.469425086298656,-22.413823112346734
721133,-45.46413174868121,-22.43196037856859
739319,-45.45256517574222,-22.41610257987014
724318,-45.461819171717366,-22.41732307679854
730625,-45.45720787364439,-22.4185467321459
956823,-45.45129721619355,-22.40858991239452
725123,-45.46091224410475,-22.416322902979516
732018,-45.456565824253346,-22.415341512400857
728882,-45.45839937463137,-22.42632153760883
724157,-45.46225294171984,-22.425081948073398
910679,-45.45083869145242,-22.41402960658104
3099236,-45.46182694725576,-22.428488941511375
722806,-45.46244573028616,-22.427547647206097
958062,-45.44748902080164,-22.40871794078032
722645,-45.462964037460324,-22.41974991802425
714623,-45.46847587885867,-22.414711188370575
739256,-45.452972877995876,-22.41598399706379
742378,-45.450080780603514,-22.41703097699792
958034,-45.44710258661502,-22.409405587597746
958167,-45.44883292809709,-22.40968987768565
724423,-45.46211582928203,-22.427693133231458
715680,-45.46749942825596,-22.413268593071052
721126,-45.46418126625241,-22.43224028626014
724703,-45.46103168126706,-22.42307088051666
723779,-45.461949440314356,-22.43320427675593
725018,-45.46088157722295,-22.421752361082554
714224,-45.46931945372978,-22.41419380929682
716842,-45.46706078662595,-22.412845267794808
738206,-45.45344887656438,-22.41894578202215
723772,-45.462079862695475,-22.431505533853283
721777,-45.46389043089863,-22.417823041400197
731248,-45.45671310622481,-22.42175516426937
726838,-45.46016146128238,-22.42437424187773
727552,-45.45987773596869,-22.429686975173695
722974,-45.46267272186856,-22.419804955634163
4838309,-45.45071973362877,-22.40727257197159
721182,-45.463606351252054,-22.4317631419554
957831,-45.44468036250868,-22.41152620696886
735875,-45.454438768434386,-22.41559142320557
727265,-45.459191415651276,-22.421919783371266
738185,-45.45353828986015,-22.419550802727315
726628,-45.459632857770146,-22.42319230697933
733096,-45.45616099803158,-22.422289723991526
723905,-45.461995017056324,-22.420547673336387
953785,-45.45407443059048,-22.42008229666061
726446,-45.45953482806982,-22.42293060336459
958244,-45.44885818735543,-22.40847926250791
716156,-45.46716709998162,-22.415582230335644
730492,-45.45828802687089,-22.419040536391606
727391,-45.459409698198954,-22.420338232023767
733418,-45.45613585118855,-22.417565066374664
725970,-45.46120833509656,-22.429484436157736
714252,-45.46897152401658,-22.414745886013804
721189,-45.46359726450214,-22.431952880021356
714567,-45.46916211553918,-22.41363416478481
724668,-45.460679524740215,-22.422358208264654
957341,-45.453099266018285,-22.41301148768997
725032,-45.46081379891763,-22.42182482575504
714889,-45.46877541245527,-22.414213455886227
940758,-45.4628374533857,-22.41966897544279
957852,-45.446334432488015,-22.40921799891146
733089,-45.45626117531293,-22.423210898664024
957390,-45.453084540519114,-22.411466730305335
727139,-45.45976756811871,-22.416886266188214
733635,-45.456645000566255,-22.421728254755124
735868,-45.45446865200665,-22.41581718721335
727104,-45.460150224253425,-22.41801441353431
743260,-45.4497532762926,-22.417917211210295
724745,-45.46098489223897,-22.426558095279802
956935,-45.44828130014184,-22.410368952165356
957747,-45.447366880277286,-22.41001916265418
715785,-45.46741826983725,-22.41514787757245
728770,-45.459114595562085,-22.428108216221176
726306,-45.459883018586424,-22.428340911303962
728490,-45.45887628691105,-22.423600983198753
2985661,-45.462981690252775,-22.42214384766038
957530,-45.45038763468153,-22.40973975678429
957327,-45.45301972188264,-22.412451607555624
715764,-45.46794227781385,-22.414947615639903
734671,-45.45546972874496,-22.421867081300718
735847,-45.45455789083394,-22.416368003980153
738780,-45.45327022803855,-22.417789943650916
723793,-45.46183082872972,-22.432599345982965
3220805,-45.464482198294775,-22.417541290997747
731290,-45.45657326344531,-22.42059018698751
956991,-45.45115611796041,-22.410026698972956
714273,-45.46793404452052,-22.415390299722503
733488,-45.45594696478054,-22.416255684052544
733705,-45.4558433116195,-22.420221857952356
958132,-45.448958711775106,-22.40952691783292
720342,-45.465090417888405,-22.416365135142826
723870,-45.46233285367822,-22.41986916542959
731262,-45.45669269790966,-22.421457103762293
737345,-45.45463290238649,-22.418517861210262
725956,-45.46152897218428,-22.429474486058666
3189788,-45.464017122891846,-22.43255694384783
724402,-45.46259235395394,-22.4278092096273
734958,-45.455277778346726,-22.416636994801422
723275,-45.46340025002149,-22.428222452604075
957565,-45.45018685743747,-22.407734786631067
956956,-45.44827030952712,-22.40997149049184
957607,-45.449536400284615,-22.4078901732928
958139,-45.44866720822506,-22.409518693532846
737023,-45.45229567050876,-22.413890027302898
714238,-45.469145685824685,-22.41452856753932
725389,-45.460801042034404,-22.420903404668366
724150,-45.46232063099228,-22.424982381431732
716793,-45.468195895624035,-22.41234511973147
738038,-45.454133340681096,-22.417281621649465
910777,-45.451888091462195,-22.414044743969725
980056,-45.46142302215469,-22.426818826727413
742301,-45.45055472512041,-22.416361146649535
724360,-45.46143569899829,-22.415951019823638
738066,-45.453784169004166,-22.41747231479542
957642,-45.44903103885133,-22.407846408684748
735714,-45.454940644095416,-22.42052252109744
743022,-45.447870655306474,-22.415627827762023
954534,-45.464803161836414,-22.420557687287385
910805,-45.45265625008585,-22.414223271986373
940793,-45.46304497374649,-22.42071631240782
724892,-45.46157626663137,-22.423204834535454
979867,-45.45765558583656,-22.424706580044585
736981,-45.453657128973305,-22.414256601760712
958349,-45.44904539113185,-22.406265432903353
734762,-45.455178493192875,-22.421949206490638
714266,-45.46831246125106,-22.415235628021776
716149,-45.467206236678464,-22.41566342292856
714931,-45.46851095691511,-22.41358185032209
722302,-45.46359644971636,-22.42000105370562
723422,-45.462689792799665,-22.433753223832184
958076,-45.44692579608858,-22.40880983800355
730457,-45.4584435493303,-22.419058163103728
725564,-45.46154444322144,-22.41945586039958
724549,-45.462913074678625,-22.421963367215596
956788,-45.4525052449211,-22.40959833299661
958356,-45.44895702194896,-22.405976593145226
745451,-45.44884661128202,-22.404874761760823
716555,-45.4670656789379,-22.414308744452967
151484732,-45.461621803803155,-22.422283247074176
940716,-45.46417097441088,-22.417451846225674
728553,-45.45807980773691,-22.423693581893247
730394,-45.45763102984813,-22.423143786756327
735770,-45.45528381459633,-22.418488927322073
730450,-45.458473588485276,-22.41932909466192
728049,-45.45919139047027,-22.41895666651692
957404,-45.45343560436959,-22.411863237798116
728084,-45.45895843278538,-22.419029599736177
725949,-45.461567661918025,-22.429420172403013
725466,-45.46120319097446,-22.424985575823598
727433,-45.45864235795841,-22.420421716988585
725039,-45.460493239171626,-22.421852841435452
957313,-45.45293057928279,-22.41192789095936
722939,-45.4631241860323,-22.41823176438436
735882,-45.45438930572186,-22.415320545606676
724591,-45.46178857048608,-22.422761566792815
734979,-45.45516866270356,-22.415950725745347
717178,-45.46711769302709,-22.41242954448785
816165,-45.45963980413359,-22.419398051978476
725214,-45.460815468059366,-22.419385670112547
728546,-45.45822351400392,-22.423069836403783
741846,-45.45148299184655,-22.414967335074437
957089,-45.45247706196682,-22.409896531100003
732046,-45.45590706815665,-22.415939610124838
717164,-45.467554126821426,-22.412193401404295
724598,-45.46167014865841,-22.42221083815963
958405,-45.44956322256462,-22.407167385466437
723744,-45.4622774698293,-22.432489661068985
730562,-45.45766404216175,-22.41839186439296
720391,-45.46382970327812,-22.417091470794674
726390,-45.45995026719106,-22.42220670937212
741902,-45.45104713451758,-22.41539314517746
957803,-45.44559066617626,-22.41058417252151
958181,-45.449502332166844,-22.40938086433539
957187,-45.46506469727791,-22.41739507382357
737450,-45.453846429968735,-22.4186917163496
728105,-45.45890818856202,-22.41852384439983
736659,-45.45420634224888,-22.415826958347395
731220,-45.456967896750996,-22.42241391856743
956921,-45.450524703951885,-22.41006459550465
731962,-45.45720824596373,-22.415692018671677
958160,-45.448511900703636,-22.409564293657183
738815,-45.45304560886774,-22.417438251174303
731969,-45.45715320115926,-22.416685903531572
910693,-45.45050866364386,-22.414129899874922
726061,-45.45971815486894,-22.428440753138204
725004,-45.4609415763926,-22.42226712222987
957460,-45.452699385168444,-22.409543586767086
738241,-45.453254019557335,-22.41878371879352
954562,-45.46366857354582,-22.421238489364725
733159,-45.455903425003044,-22.423753941691018
728868,-45.458520013287966,-22.42754980378038
957509,-45.450754388104485,-22.408979885413316
957292,-45.452752208647496,-22.410853355797713
723436,-45.46236890659969,-22.433690905310982
969332,-45.458301294569026,-22.41716144794242
727384,-45.45967962071791,-22.419687023936945
727188,-45.4600837112942,-22.42142038084586
726873,-45.459754514459235,-22.42472772220657
726593,-45.459936575912195,-22.423950289773984
957880,-45.44669723788718,-22.410255896592332
728469,-45.45911890960997,-22.4235099547206
4330683,-45.44512413117366,-22.41053125461366
726474,-45.45926029382747,-22.422181570622968
731864,-45.456780920503036,-22.424663886529117
731325,-45.45757966417011,-22.422294745805857
910868,-45.451560400092376,-22.414867745050344
723765,-45.462111347060954,-22.43221008702585
742931,-45.451653911598726,-22.413738246023172
910700,-45.45033412322118,-22.41423879338555
100282018,-45.45272996661464,-22.409986162031714
731227,-45.45695661385662,-22.42193515368433
725480,-45.46076557457155,-22.42487841800454
718403,-45.46624550712443,-22.41601851933916
3079111,-45.46531819457897,-22.417656326877932
4418596,-45.45782368441547,-22.41670207244266
733075,-45.456346264668355,-22.42248794626164
728007,-45.45913596345389,-22.42574127703824
741853,-45.45139012065749,-22.416295577978474
714973,-45.468256371434336,-22.412995384429394
738199,-45.45349851464471,-22.41927086266014
716884,-45.465934993704934,-22.4132279410166
720335,-45.46530357340117,-22.416183844408863
733131,-45.45578543754789,-22.423329682019187
728805,-45.45854676092421,-22.426817983163346
723443,-45.462280730771056,-22.43347434496502
721049,-45.462813609660316,-22.415405045906084
743519,-45.449734834794754,-22.41520709073461
737436,-45.45387343571042,-22.418032166151477
726460,-45.4594167120116,-22.422470210731603
728028,-45.458612673136315,-22.42617638972854
738220,-45.45334968853723,-22.41832272091682
733411,-45.45618694077467,-22.41833280411555
958069,-45.44722695565946,-22.408799971541384
958195,-45.44984128035077,-22.409036632634468
725522,-45.46022235257948,-22.425160017320877
737177,-45.45408173848142,-22.41934149631294
716849,-45.46676960773118,-22.41293644825845
3135405,-45.46140700972569,-22.41903166008302
730520,-45.45777444653345,-22.419466584814984
731472,-45.45661109702445,-22.42324604506888
721098,-45.46456875894103,-22.431877817207464
727426,-45.4587211286771,-22.42073767940036
722988,-45.462652092320184,-22.419443658398052
731948,-45.45740691879422,-22.417019439595435
733138,-45.45551345738011,-22.42335755021071
722246,-45.46421009132263,-22.420450986323942
957173,-45.46517052410036,-22.41707858261043
729295,-45.45819872149377,-22.424397888651583
742966,-45.45002297398105,-22.414167389013755
715638,-45.46779529531659,-22.414577651637273
725977,-45.46089753389401,-22.42953049223837
727615,-45.45848957033735,-22.430115513819885
957068,-45.451599981054244,-22.409076897980412
722344,-45.46317066029769,-22.42052623979407
736708,-45.45397966902647,-22.414842899480163
735805,-45.454845398696136,-22.41812880549992
727958,-45.458830701175884,-22.424513535171457
957355,-45.4531592615906,-22.4135352861245
742987,-45.44918921700872,-22.414738845221507
739312,-45.452704977152905,-22.414268305537803
723646,-45.46306737226138,-22.42161060274708
733670,-45.456002256898614,-22.42128740978609
717227,-45.46604033399416,-22.412766908965637
734335,-45.455191980325594,-22.41714313504758
731430,-45.45737848313047,-22.423171603686512
734734,-45.45510947562178,-22.421642248990565
738710,-45.45347694980137,-22.415621226738153
722764,-45.46301888621258,-22.427500835694957
721721,-45.464494017185075,-22.41817362950934
728476,-45.45905983674203,-22.42327524155911
723212,-45.46231115303726,-22.425054679729612
721070,-45.46488928091554,-22.431831725153927
736680,-45.45412679181794,-22.415267080011688
736673,-45.454166655166944,-22.415574120249403
957537,-45.450771867327774,-22.408374564334622
725473,-45.46093153636127,-22.425112825396525
958027,-45.44738425877648,-22.40937770681569
724619,-45.46134011005802,-22.422311153936562
958328,-45.44899904726816,-22.40696117361921
958426,-45.45109061943651,-22.407795504359
734650,-45.45567368958905,-22.421839404664752
727251,-45.45946039118405,-22.420979494508003
714924,-45.46853102528655,-22.413771503851763
738724,-45.453397548657904,-22.415106516852234
726411,-45.45986186473323,-22.42191787680855
728798,-45.458567174635334,-22.427116043670424
741860,-45.45121575290466,-22.416458675427464
722323,-45.46329940274518,-22.421257616146022
737009,-45.45291799956601,-22.414041860743225
718410,-45.465954472121155,-22.416154867353214
724430,-45.46186459017866,-22.42811844421078
724563,-45.46237943586226,-22.422199775599097
910728,-45.449384034445586,-22.41489188015612
957096,-45.45182703648851,-22.410187434802253
734685,-45.4554310381119,-22.42192139315773
731332,-45.45785122795178,-22.422140400558987
4445833,-45.4501303809123,-22.41734702574462
740362,-45.45230078944985,-22.41547094642698
954625,-45.46457041549223,-22.420693865329554
721084,-45.46477041662138,-22.43115452666001
727419,-45.45889489928015,-22.42039389825976
733110,-45.45619118107811,-22.42260582489888
738227,-45.45330997267706,-22.418060849128835
